satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary,predicted_probability,predicted_label,model_name,model_accuracy,model_auc,model_precision,model_recall,model_f1,top_feature
0.89,0.64,4,274,2,1,0,0,sales,low,0.007085029744387441,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.85,3,137,3,0,0,0,sales,low,0.007789279776369724,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.92,5,151,4,0,0,0,technical,low,0.09125508719113165,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.99,4,258,3,1,0,0,technical,medium,0.004518541923490972,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.85,4,195,4,0,0,0,support,medium,0.052818058054988556,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.89,5,179,2,0,0,0,technical,low,0.008647990756224496,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.85,2,185,3,0,0,0,product_mng,low,0.072866425707232,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.53,3,216,3,0,0,0,accounting,high,0.006311723553816879,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.64,4,185,2,0,0,0,IT,medium,0.007489195869111514,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.63,3,148,4,0,0,0,technical,medium,0.036675619009757875,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.13,0.77,4,201,5,0,0,0,marketing,medium,0.20141156911937955,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.92,3,150,2,0,0,0,marketing,medium,0.00596976958264426,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.66,5,189,3,0,0,0,sales,medium,0.008585856757284144,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.87,0.91,3,229,3,1,0,0,sales,medium,0.004859206416504964,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.95,3,268,3,1,0,0,sales,low,0.005418556796352022,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.7,0.79,3,226,4,0,0,0,sales,medium,0.032837973325453546,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.58,4,96,3,0,0,0,sales,low,0.008292520669841338,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,1.0,4,133,4,0,0,0,sales,low,0.09537987320465566,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.56,3,199,4,0,0,0,sales,low,0.029821250741958537,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.42,0.85,3,150,3,0,0,0,sales,low,0.007789279776369724,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.14,0.58,6,205,3,0,0,0,hr,low,0.04946697667549898,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.6,0.98,5,213,3,0,0,0,hr,low,0.008640513752605812,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.72,3,242,3,0,0,0,technical,low,0.006310604447537182,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.55,5,264,3,0,0,0,technical,medium,0.007957824225232514,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.79,3,254,3,1,0,0,technical,medium,0.00425114951491663,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.54,4,212,4,0,0,0,support,medium,0.026734845894876465,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.52,4,189,3,0,0,0,support,medium,0.007543889262193358,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.75,2,168,2,0,0,0,technical,low,0.04017088549265162,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.95,6,215,4,0,0,0,IT,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.82,0.89,5,182,3,0,0,0,IT,low,0.007663341651170242,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.7,0.64,5,260,3,0,0,0,IT,low,0.008223228626376432,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.77,5,167,4,0,0,0,product_mng,low,0.0906212661745556,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.96,3,217,3,0,0,0,marketing,high,0.00528864927517729,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.67,0.56,3,193,2,1,0,0,IT,medium,0.005516900461335354,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.41,3,180,5,1,0,0,marketing,medium,0.02664430798678061,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.6,0.5,5,203,3,0,0,0,sales,medium,0.008811776260292496,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.51,3,151,2,0,0,0,sales,medium,0.00700660184117273,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.62,4,241,3,0,0,0,sales,medium,0.007761166697090891,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.74,2,116,3,0,0,0,sales,low,0.007703232271709435,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.71,3,255,2,0,0,0,technical,medium,0.006364781638168175,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.35,0.54,3,128,3,0,0,0,support,medium,0.007689474767670547,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
1.0,0.66,4,173,2,0,0,0,support,medium,0.007868948603250435,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.12,0.65,5,262,6,0,0,0,support,medium,0.02153473974162848,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.6,5,150,3,0,0,0,product_mng,medium,0.00757695688262691,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.68,3,236,2,0,0,0,product_mng,medium,0.007177239318669812,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.49,0.52,3,168,3,0,0,0,IT,medium,0.005798795300239091,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.79,4,148,3,0,0,0,RandD,medium,0.006935453474245003,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.67,3,266,3,0,0,0,RandD,medium,0.0061176159344804425,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.81,4,183,3,0,0,0,sales,medium,0.007498081456362042,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.61,5,196,3,0,0,0,technical,medium,0.007556312219770375,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.32,0.52,4,191,2,0,0,0,marketing,medium,0.008466655102343283,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.86,0.9,3,158,2,0,0,0,sales,medium,0.006934220119474742,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.15,0.56,4,214,5,0,0,0,sales,high,0.029107146253982096,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.31,0.75,3,120,4,0,0,0,sales,high,0.027607372895956935,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.73,0.61,5,222,3,0,0,0,sales,high,0.008385873219748928,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.65,0.54,2,177,3,0,0,0,accounting,low,0.037569903835269994,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.89,5,154,4,0,0,0,hr,low,0.09031502128990582,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.5,4,172,2,0,0,0,technical,low,0.008678868383540017,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.63,5,261,3,0,0,0,technical,low,0.008265446538656133,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.56,2,160,3,0,0,0,support,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.57,0.97,5,196,2,0,0,0,support,medium,0.008325633494995613,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.56,0.92,3,232,2,0,0,0,support,medium,0.008044373865110855,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.92,0.66,3,230,3,0,0,0,technical,high,0.005876950436163415,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.98,4,259,3,0,0,0,IT,low,0.006717614224172643,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.97,0.55,2,267,4,0,0,0,marketing,medium,0.08097547369741855,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.95,0.81,5,210,4,0,0,0,sales,medium,0.4114035950416891,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.45,3,135,6,0,0,0,sales,low,0.01976658192686741,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.57,3,166,4,0,0,0,sales,medium,0.025933524609002768,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.72,5,174,3,0,0,0,sales,medium,0.008444822504747745,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.58,3,241,3,1,0,0,sales,medium,0.005157676562362482,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.52,5,170,4,0,0,0,technical,high,0.05529412905292731,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.72,0.5,4,245,3,0,0,0,support,medium,0.00781912773581372,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.4,0.37,3,169,3,1,0,0,support,medium,0.009769237683424041,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.58,5,190,3,1,0,0,support,high,0.006211834209386199,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.49,4,190,3,0,0,0,technical,medium,0.007761111541803426,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.76,0.81,5,270,4,0,0,0,technical,medium,0.4127346101463235,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.75,4,169,4,0,0,0,IT,low,0.029479947059252738,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.45,0.54,2,184,2,0,0,0,IT,low,0.007504957003709441,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.62,3,240,3,0,0,0,IT,low,0.006790190517758984,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.16,0.97,6,282,4,0,0,0,product_mng,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.67,0.74,3,226,3,0,0,0,product_mng,low,0.00655373361955705,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.98,3,143,2,0,0,0,IT,low,0.006232752781281611,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.86,3,198,2,0,0,0,technical,low,0.0074603606132281446,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.7,4,161,3,1,0,0,management,high,0.006274031846013602,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.22,0.7,4,225,4,0,0,0,sales,medium,0.02862595653839961,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.35,0.56,3,144,3,0,0,0,sales,medium,0.006864161341892275,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.96,4,185,2,1,0,0,sales,medium,0.006491971420514824,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.65,3,185,2,0,0,0,accounting,high,0.006636328242753275,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.79,4,177,2,0,0,0,hr,high,0.008414071386376535,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.67,4,268,2,0,0,0,technical,high,0.007512647709657302,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.61,4,272,2,0,0,0,technical,low,0.008038443832425208,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.82,6,280,3,0,0,0,technical,low,0.08290567452382744,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.91,3,264,3,1,0,0,technical,low,0.004364541605368031,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.61,3,171,3,0,0,0,support,medium,0.007456528590483305,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.48,3,158,2,0,0,0,support,medium,0.010734923976568538,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.73,3,181,2,0,0,0,support,medium,0.00861749535655796,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.12,0.7,5,277,3,0,0,0,support,medium,0.008222369740162244,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.96,6,166,5,1,0,0,technical,medium,0.33936391692457774,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.53,3,148,3,0,0,0,technical,low,0.006300095176193568,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.91,3,233,4,0,0,0,IT,medium,0.034619392668382314,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.46,3,171,3,0,0,0,IT,medium,0.010986858381094524,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.91,3,166,2,1,0,0,product_mng,low,0.004941964894739815,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.53,2,275,3,0,0,0,product_mng,low,0.03879657050193666,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.7,0.48,5,99,4,0,0,0,RandD,low,0.04381058857895355,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.93,0.81,3,143,3,0,0,0,support,low,0.008096216139178257,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.5,4,173,3,0,0,0,management,low,0.00954234462422184,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.76,3,174,3,0,0,0,sales,medium,0.006314794699843789,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.59,0.61,3,210,2,0,0,0,sales,medium,0.007112102549952016,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.77,3,260,2,0,0,0,sales,medium,0.007373343755860479,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.84,4,173,4,0,0,0,sales,medium,0.03991466334177626,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.53,3,186,4,0,0,0,sales,medium,0.02656228019744332,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.9,4,175,3,1,0,0,sales,high,0.0055909703297446645,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.61,2,264,3,0,0,0,sales,medium,0.004663671934988505,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
1.0,0.88,4,252,4,0,0,0,accounting,low,0.05502524943606095,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.76,4,135,2,0,0,0,hr,low,0.008970367536559994,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.98,4,169,3,1,0,0,technical,low,0.00496458621173548,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.84,3,206,2,0,0,0,technical,low,0.007112550968198337,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.71,0.76,3,134,3,1,0,0,support,low,0.006322481604059381,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.7,3,256,4,0,0,0,support,medium,0.029144258123217148,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.56,4,225,4,0,0,0,technical,medium,0.040315774056703245,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.87,0.73,5,111,4,0,0,0,management,high,0.042485060848694786,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.71,5,147,4,1,0,0,IT,medium,0.04293947452422515,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.89,4,192,2,0,0,0,product_mng,low,0.0074654000688575755,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.93,4,251,4,1,0,0,RandD,low,0.05502524943606095,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.5,5,231,3,0,0,0,marketing,low,0.00987319662146175,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.49,0.89,3,213,2,0,0,0,support,low,0.008582173187305659,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.59,0.52,6,190,4,0,0,0,sales,medium,0.04493162842246346,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.71,1.0,5,210,3,0,0,0,sales,medium,0.008576962617193718,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.72,4,152,3,1,0,0,sales,medium,0.005853772389141416,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.92,0.6,3,198,2,0,0,0,sales,medium,0.007112102549952016,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.57,1.0,3,241,4,0,0,0,technical,low,0.09408109237019079,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.59,0.55,3,179,3,0,0,0,support,medium,0.00812759564055596,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.76,2,166,4,0,0,0,support,medium,0.03570859470671337,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.77,0.54,5,252,2,0,0,0,IT,low,0.009468862389371944,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.96,4,160,4,0,0,0,IT,low,0.043991395925278225,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.56,0.93,4,260,4,0,0,0,RandD,low,0.05502524943606095,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.6,4,170,3,0,0,0,RandD,low,0.007846312456228043,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.98,4,171,2,0,0,0,RandD,low,0.007631012816312108,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.56,4,248,3,0,0,0,sales,low,0.008960990514308176,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
